"ID","Intitulé","Catégories","Nomenclature Dila","Site Web","Adresse","Adresse","Code Insee commune","Code postal","Commune","Téléphone","Fax","Horaires d'ouverture","Latitude","Longitude","Précision","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Organisme","URL","Rue, Voie, Chemin","Fax","Courriel","Téléphone","Territoires de compétence","Catégories","Activités","Activités","Ressort","Organisme tuteur","Mission","Intervenants","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Audiences TGI (hors période de vacation : du 10 juillet au 27 août, vacances de noël et de Pâques)"
"4cac9ed7293594648a00edf7","Tribunal de Grande Instance de Montluçon","justice-organisme-public","tgi","http://www.justice.gouv.fr/",,,3185,3109,"MONTLUCON CEDEX","+33 4 70 28 12 13","+33 4 70 28 04 63","Du Lundi au Vendredi : de 8h à 12h et de 13h30 à 17h30","46.3398176","2.6078132",8,"{u'kind': u'CommuneOfFrance', u'code': u'03003'}","{u'kind': u'CommuneOfFrance', u'code': u'03007'}","{u'kind': u'CommuneOfFrance', u'code': u'03010'}","{u'kind': u'CommuneOfFrance', u'code': u'03020'}","{u'kind': u'CommuneOfFrance', u'code': u'03027'}","{u'kind': u'CommuneOfFrance', u'code': u'03032'}","{u'kind': u'CommuneOfFrance', u'code': u'03037'}","{u'kind': u'CommuneOfFrance', u'code': u'03041'}","{u'kind': u'CommuneOfFrance', u'code': u'03048'}","{u'kind': u'CommuneOfFrance', u'code': u'03058'}","{u'kind': u'CommuneOfFrance', u'code': u'03070'}","{u'kind': u'CommuneOfFrance', u'code': u'03084'}","{u'kind': u'CommuneOfFrance', u'code': u'03104'}","{u'kind': u'CommuneOfFrance', u'code': u'03111'}","{u'kind': u'CommuneOfFrance', u'code': u'03123'}","{u'kind': u'CommuneOfFrance', u'code': u'03127'}","{u'kind': u'CommuneOfFrance', u'code': u'03130'}","{u'kind': u'CommuneOfFrance', u'code': u'03143'}","{u'kind': u'CommuneOfFrance', u'code': u'03150'}","{u'kind': u'CommuneOfFrance', u'code': u'03151'}","{u'kind': u'CommuneOfFrance', u'code': u'03153'}","{u'kind': u'CommuneOfFrance', u'code': u'03158'}","{u'kind': u'CommuneOfFrance', u'code': u'03161'}","{u'kind': u'CommuneOfFrance', u'code': u'03167'}","{u'kind': u'CommuneOfFrance', u'code': u'03168'}","{u'kind': u'CommuneOfFrance', u'code': u'03186'}","{u'kind': u'CommuneOfFrance', u'code': u'03189'}","{u'kind': u'CommuneOfFrance', u'code': u'03191'}","{u'kind': u'CommuneOfFrance', u'code': u'03193'}","{u'kind': u'CommuneOfFrance', u'code': u'03206'}","{u'kind': u'CommuneOfFrance', u'code': u'03213'}","{u'kind': u'CommuneOfFrance', u'code': u'03216'}","{u'kind': u'CommuneOfFrance', u'code': u'03219'}","{u'kind': u'CommuneOfFrance', u'code': u'03221'}","{u'kind': u'CommuneOfFrance', u'code': u'03222'}","{u'kind': u'CommuneOfFrance', u'code': u'03231'}","{u'kind': u'CommuneOfFrance', u'code': u'03233'}","{u'kind': u'CommuneOfFrance', u'code': u'03243'}","{u'kind': u'CommuneOfFrance', u'code': u'03244'}","{u'kind': u'CommuneOfFrance', u'code': u'03256'}","{u'kind': u'CommuneOfFrance', u'code': u'03261'}","{u'kind': u'CommuneOfFrance', u'code': u'03269'}","{u'kind': u'CommuneOfFrance', u'code': u'03270'}","{u'kind': u'CommuneOfFrance', u'code': u'03280'}","{u'kind': u'CommuneOfFrance', u'code': u'03282'}","{u'kind': u'CommuneOfFrance', u'code': u'03285'}","{u'kind': u'CommuneOfFrance', u'code': u'03293'}","{u'kind': u'CommuneOfFrance', u'code': u'03296'}","{u'kind': u'CommuneOfFrance', u'code': u'03297'}","{u'kind': u'CommuneOfFrance', u'code': u'03301'}","{u'kind': u'CommuneOfFrance', u'code': u'03303'}","{u'kind': u'CommuneOfFrance', u'code': u'03308'}","{u'kind': u'CommuneOfFrance', u'code': u'03313'}","{u'kind': u'CommuneOfFrance', u'code': u'03314'}","{u'kind': u'CommuneOfFrance', u'code': u'03315'}","{u'kind': u'CommuneOfFrance', u'code': u'03318'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'240300582'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'240300608'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'240300657'}",,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/auvergne/allier/tgi-03185-01.html","114 Boulevard de Courtais",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9ed7293594648a00edf4","Tribunal de Grande Instance de Laon","justice-organisme-public","tgi","http://www.justice.gouv.fr/",,,2408,2001,"LAON CEDEX","+33 3 23 26 29 00","+33 3 23 26 29 31","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h","49.564965","3.625177",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'02-2'}","{u'kind': u'CommuneOfFrance', u'code': u'02188'}","{u'kind': u'CommuneOfFrance', u'code': u'02244'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'240200444'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'240200600'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/picardie/aisne/tgi-02408-01.html","Place Aubry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9ed7293594648a00edf5","Tribunal de Grande Instance de Saint-Quentin","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Rue Victor Basch","B.P. 645/1",2691,2322,"ST QUENTIN CEDEX","+33 3 23 05 89 00","+33 3 23 05 89 26","Du Lundi au Vendredi : de 8h à 17h","49.84719","3.285475",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'02-3'}","{u'kind': u'CommuneOfFrance', u'code': u'02006'}","{u'kind': u'CommuneOfFrance', u'code': u'02035'}","{u'kind': u'CommuneOfFrance', u'code': u'02070'}","{u'kind': u'CommuneOfFrance', u'code': u'02313'}","{u'kind': u'CommuneOfFrance', u'code': u'02361'}","{u'kind': u'CommuneOfFrance', u'code': u'02376'}","{u'kind': u'CommuneOfFrance', u'code': u'02386'}","{u'kind': u'CommuneOfFrance', u'code': u'02414'}","{u'kind': u'CommuneOfFrance', u'code': u'02422'}","{u'kind': u'CommuneOfFrance', u'code': u'02450'}","{u'kind': u'CommuneOfFrance', u'code': u'02455'}","{u'kind': u'CommuneOfFrance', u'code': u'02469'}","{u'kind': u'CommuneOfFrance', u'code': u'02494'}","{u'kind': u'CommuneOfFrance', u'code': u'02563'}","{u'kind': u'CommuneOfFrance', u'code': u'02624'}","{u'kind': u'CommuneOfFrance', u'code': u'02625'}","{u'kind': u'CommuneOfFrance', u'code': u'02654'}","{u'kind': u'CommuneOfFrance', u'code': u'02753'}","{u'kind': u'CommuneOfFrance', u'code': u'02757'}","{u'kind': u'CommuneOfFrance', u'code': u'02783'}","{u'kind': u'CommuneOfFrance', u'code': u'02784'}","{u'kind': u'CommuneOfFrance', u'code': u'02814'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'240200451'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/picardie/aisne/tgi-02691-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9ed7293594648a00edfa","Tribunal de Grande Instance d'Aix-en-Provence","justice-organisme-public","tgi","http://www.justice.gouv.fr/",,,13001,13616,"AIX EN PROVENCE CEDEX 1","+33 4 42 33 83 00","+33 4 42 96 45 30",,"43.5274683","5.4554748",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'13-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'13-4'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/bouches-du-rhone/tgi-13001-01.html","40 Boulevard Carnot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a00053d","Tribunal de Grande Instance de Grasse","justice-organisme-public","tgi","http://www.justice.gouv.fr/","37 Avenue Pierre Semard","B.P. 71029",6069,6133,"GRASSE CEDEX","+33 4 92 60 72 00","+33 4 92 60 72 35","Du Lundi au Vendredi : de 8h15 à 12h et de 13h à 17h","43.656694","6.928526",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'06-1'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/alpes-maritimes/tgi-06069-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a00053e","Tribunal de Grande Instance de Nice","justice-organisme-public","tgi","http://www.justice.gouv.fr/",,,6088,6357,"NICE CEDEX 4","+33 4 92 17 70 00","+33 4 93 62 08 67","Du Lundi au Vendredi : de 8h à 17h","43.696633","7.2737625",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'06-2'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/alpes-maritimes/tgi-06088-01.html","Place du Palais",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9ed7293594648a00edf9","Tribunal de Grande Instance de Rodez","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Boulevard de Guizard","BP 3123",12202,12031,"RODEZ CEDEX 9","+33 5 65 73 43 00","+33 5 65 73 43 33","Du Lundi au Vendredi : de 9h à 12h et de 14h à 16h30","44.3489355","2.5727445",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'12-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'12-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'12-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/aveyron/tgi-12202-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017ab","Tribunal de Grande Instance de Sarreguemines","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Place du Général Sibille","B.P. 71129",57631,57216,"SARREGUEMINES CEDEX","+33 3 87 28 31 00","+33 3 87 28 33 29","Du Lundi au Vendredi : de 8h30 à 11h45 et de 13h30 à 16h","49.108781","7.068461",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'57-3'}","{u'kind': u'ArrondissementOfFrance', u'code': u'57-6'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/tgi-57631-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9ed7293594648a00edfc","Tribunal de Grande Instance d'Aurillac","justice-organisme-public","tgi","http://www.justice.gouv.fr/",,,15014,15012,"AURILLAC CEDEX","+33 4 71 45 59 59","+33 4 71 48 90 54","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h","44.927738","2.443886",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'15-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'15-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'15-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/auvergne/cantal/tgi-15014-01.html","21 Place du Square",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9ed7293594648a00edfd","Tribunal de Grande Instance d'Angoulême","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Place Francis Louvel","B.P. 214",16015,16007,"ANGOULEME CEDEX","+33 5 45 37 11 00","+33 5 45 38 43 03","Du Lundi au Jeudi : de 8h15 à 12h15 et de 13h30 à 17h15
Le Vendredi : de 8h15 à 12h15 et de 13h30 à 16h","45.649207","0.15429",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'16-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'16-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'16-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/poitou-charentes/charente/tgi-16015-01.html",,,"celine.mugerli@justice.fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a000544","Tribunal de Grande Instance de Marseille","justice-organisme-public","tgi","http://www.justice.gouv.fr/",,,13206,13281,"MARSEILLE CEDEX 06","+33 4 91 15 50 50","+33 4 91 54 42 90","Du Lundi au Vendredi : de 8h30 à 11h30 et de 14h à 16h","43.2907289","5.3740786",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'13-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/bouches-du-rhone/tgi-13206-01.html","6 Rue Joseph Autran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a000545","Tribunal de Grande Instance de Lisieux","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Cour Matignon","B.P. 47227",14366,14107,"LISIEUX CEDEX","+33 2 31 48 53 60","+33 2 31 62 78 65","Le Lundi : de 8h30 à 12h et de 13h30 à 16h30
Le Mardi : de 8h30 à 17h30
Le Mercredi : de 8h30 à 12h et de 13h30 à 16h30
Le Jeudi : de 8h30 à 17h30
Le Vendredi : de 8h30 à 12h et de 13h30 à 16h30","49.146344","0.235969",4,"{u'kind': u'ArrondissementOfFrance', u'code': u'14-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/basse-normandie/calvados/tgi-14366-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a000580","Tribunal de Grande Instance de Roanne","justice-organisme-public","tgi","http://www.justice.gouv.fr/","5 Bis Place Georges Clémenceau","B.P. 515",42187,42328,"ROANNE CEDEX","+33 4 77 44 48 00","+33 4 77 44 48 18","Du Lundi au Vendredi : de 8h à 17h
Pour les mois de juillet et août les horaires sont différents :
8h30 - 12h00/ 14h00 -17h00","46.039881","4.072387",7,"{u'kind': u'ArrondissementOfFrance', u'code': u'42-2'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/tgi-42187-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017aa","Tribunal de Grande Instance de Lorient","justice-organisme-public","tgi","http://www.justice.gouv.fr/","1 Rue Maître Esvelin","Porte A",56121,56325,"LORIENT CEDEX","+33 2 97 84 12 50","+33 2 97 21 11 21","Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h","47.744802","-3.363643",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'245600515'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'245614292'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'245614417'}","{u'kind': u'ArrondissementOfFrance', u'code': u'56-1'}","{u'kind': u'CommuneOfFrance', u'code': u'56041'}","{u'kind': u'CommuneOfFrance', u'code': u'56049'}","{u'kind': u'CommuneOfFrance', u'code': u'56072'}","{u'kind': u'CommuneOfFrance', u'code': u'56076'}","{u'kind': u'CommuneOfFrance', u'code': u'56092'}","{u'kind': u'CommuneOfFrance', u'code': u'56093'}","{u'kind': u'CommuneOfFrance', u'code': u'56125'}","{u'kind': u'CommuneOfFrance', u'code': u'56140'}","{u'kind': u'CommuneOfFrance', u'code': u'56146'}","{u'kind': u'CommuneOfFrance', u'code': u'56151'}","{u'kind': u'CommuneOfFrance', u'code': u'56178'}","{u'kind': u'CommuneOfFrance', u'code': u'56203'}","{u'kind': u'CommuneOfFrance', u'code': u'56209'}","{u'kind': u'CommuneOfFrance', u'code': u'56213'}","{u'kind': u'CommuneOfFrance', u'code': u'56215'}","{u'kind': u'CommuneOfFrance', u'code': u'56237'}","{u'kind': u'CommuneOfFrance', u'code': u'56242'}","{u'kind': u'CommuneOfFrance', u'code': u'56245'}","{u'kind': u'CommuneOfFrance', u'code': u'56246'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/bretagne/morbihan/tgi-56121-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017b6","Tribunal de Grande Instance de Mâcon","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Palais de Justice","8 Rue de la Préfecture",71270,71017,"MACON CEDEX","+33 3 85 39 92 00","+33 3 85 38 20 37","Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h30","46.3076337","4.8326325",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'71-3'}","{u'kind': u'ArrondissementOfFrance', u'code': u'71-5'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/bourgogne/saone-et-loire/tgi-71270-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a000543","Tribunal de Grande Instance de Tarascon","justice-organisme-public","tgi","http://www.justice.gouv.fr/",,,13108,13158,"TARASCON CEDEX","+33 4 90 91 72 00","+33 4 90 91 10 66","Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h30","43.8048118","4.6582203",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'13-2'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/bouches-du-rhone/tgi-13108-01.html","Place  du docteur Braye",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a00054c","Tribunal de Grande Instance de Brive-la-Gaillarde","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Palais de Justice","Boulevard du Maréchal Lyautey",19031,19312,"BRIVE LA GAILLARDE CEDEX","+33 5 55 17 77 77","+33 5 55 17 77 79","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h","45.1567616","1.5325855",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'19-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'19-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'19-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/limousin/correze/tgi-19031-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017ad","Tribunal de Grande Instance de Beauvais","justice-organisme-public","tgi","http://www.justice.gouv.fr/","20 Boulevard Saint-Jean","B.P. 325",60057,60021,"BEAUVAIS CEDEX","+33 3 44 79 60 60","+33 3 44 45 24 65","Du Lundi au Vendredi : de 8h30 à 12h30 et de 12h45 à 17h30","49.429088","2.075929",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'60-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'60-2'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/picardie/oise/tgi-60057-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a000548","Tribunal de Grande Instance de La Rochelle","justice-organisme-public","tgi","http://www.justice.gouv.fr/",,,17300,17028,"LA ROCHELLE CEDEX 1","+33 5 46 50 87 10","+33 5 46 41 28 31","Du Lundi au Vendredi : de 8h45 à 12h et de 13h30 à 17h","46.159808","-1.1536929",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'17-3'}","{u'kind': u'CommuneOfFrance', u'code': u'17018'}","{u'kind': u'CommuneOfFrance', u'code': u'17021'}","{u'kind': u'CommuneOfFrance', u'code': u'17032'}","{u'kind': u'CommuneOfFrance', u'code': u'17079'}","{u'kind': u'CommuneOfFrance', u'code': u'17107'}","{u'kind': u'CommuneOfFrance', u'code': u'17155'}","{u'kind': u'CommuneOfFrance', u'code': u'17174'}","{u'kind': u'CommuneOfFrance', u'code': u'17225'}","{u'kind': u'CommuneOfFrance', u'code': u'17311'}","{u'kind': u'CommuneOfFrance', u'code': u'17452'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'241700483'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'241700525'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'241700566'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'241700608'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'241700624'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'241700699'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/poitou-charentes/charente-maritime/tgi-17300-01.html","10 Rue du Palais",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a0005e6","Tribunal de Grande Instance de Charleville-Mézières","justice-organisme-public","tgi","http://www.justice.gouv.fr/",,,8105,8000,"CHARLEVILLE MEZIERES","+33 3 24 57 69 00","+33 3 24 37 37 39","Du Lundi au Vendredi : de 8h à 12h et de 13h à 17h","49.760902","4.7216075",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'08-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'08-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'08-3'}","{u'kind': u'ArrondissementOfFrance', u'code': u'08-4'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/champagne-ardenne/ardennes/tgi-08105-01.html","9 Esplanade du Palais de Justice",,"tgi-charleville-mezieres@justice.fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a0005e7","Tribunal de Grande Instance de Foix","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Palais de Justice","14 Rue du Rocher   B.P. 78",9122,9008,"FOIX CEDEX","+33 5 61 02 19 00","+33 5 61 65 17 93","Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h","42.96647","1.605087",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'09-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'09-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'09-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/ariege/tgi-09122-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017af","Tribunal de Grande Instance de Pau","justice-organisme-public","tgi","http://www.ca-pau.justice.fr/","Palais de Justice","5 Place de la Libération",64445,64034,"PAU CEDEX","+33 5 59 82 46 15","+33 5 59 82 46 64","Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h","43.297682","-0.371384",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'64-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'64-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/aquitaine/pyrenees-atlantiques/tgi-64445-01.html",,,"ca-pau@justice.fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9ed7293594648a00edfb","Tribunal de Grande Instance de Caen","justice-organisme-public","tgi","http://www.justice.gouv.fr/",,,14118,14052,"CAEN CEDEX 4","+33 2 31 30 55 55","+33 2 31 86 64 62","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h","49.181939","-0.370636",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'14-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'14-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'14-4'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/basse-normandie/calvados/tgi-14118-01.html","Place Fontette",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
