"ID","Intitulé","Catégories","Nomenclature Dila","Site Web","Adresse","Adresse","Code Insee commune","Code postal","Commune","Téléphone","Fax","Horaires d'ouverture","Latitude","Longitude","Précision","Territoires de compétence","Organisme","URL","Rue, Voie, Chemin","Courriel","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","service civil (hors période de vacation : du 10 juillet au 27 août, vacances de noël et de Pâques)","audiences pénales (hors période de vacation)","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Services","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence"
"4cac9e6a293594648a00180e","Tribunal d'Instance de Saint-Germain-en-Laye","justice-organisme-public","ti","http://www.justice.gouv.fr/",,,78551,78100,"ST GERMAIN EN LAYE","+33 1 30 87 42 10","+33 1 39 73 80 76","Du Lundi au Vendredi : de 8h45 à 16h","48.8932611","2.0814143",6,"{u'kind': u'IntercommunalityOfFrance', u'code': u'200000339'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/ile-de-france/yvelines/ti-78551-01.html","22 Rue de la Maison Verte",,"{u'kind': u'IntercommunalityOfFrance', u'code': u'247800659'}","{u'kind': u'CommuneOfFrance', u'code': u'78005'}","{u'kind': u'CommuneOfFrance', u'code': u'78007'}","{u'kind': u'CommuneOfFrance', u'code': u'78043'}","{u'kind': u'CommuneOfFrance', u'code': u'78133'}","{u'kind': u'CommuneOfFrance', u'code': u'78152'}","{u'kind': u'CommuneOfFrance', u'code': u'78224'}","{u'kind': u'CommuneOfFrance', u'code': u'78233'}","{u'kind': u'CommuneOfFrance', u'code': u'78251'}","{u'kind': u'CommuneOfFrance', u'code': u'78358'}","{u'kind': u'CommuneOfFrance', u'code': u'78367'}","{u'kind': u'CommuneOfFrance', u'code': u'78372'}","{u'kind': u'CommuneOfFrance', u'code': u'78396'}","{u'kind': u'CommuneOfFrance', u'code': u'78455'}","{u'kind': u'CommuneOfFrance', u'code': u'78481'}","{u'kind': u'CommuneOfFrance', u'code': u'78502'}","{u'kind': u'CommuneOfFrance', u'code': u'78518'}","{u'kind': u'CommuneOfFrance', u'code': u'78551'}","{u'kind': u'CommuneOfFrance', u'code': u'78571'}","{u'kind': u'CommuneOfFrance', u'code': u'78674'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a00180f","Tribunal d'Instance de Versailles","justice-organisme-public","ti","http://www.justice.gouv.fr/","5 Place André Mignot","R.P. 1109",78646,78011,"VERSAILLES CEDEX","+33 1 39 07 39 40","+33 1 39 07 39 50","Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h30","48.80352","2.131783",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'78-4'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/ile-de-france/yvelines/ti-78646-01.html",,,"{u'kind': u'CommuneOfFrance', u'code': u'78034'}","{u'kind': u'CommuneOfFrance', u'code': u'78036'}","{u'kind': u'CommuneOfFrance', u'code': u'78050'}","{u'kind': u'CommuneOfFrance', u'code': u'78053'}","{u'kind': u'CommuneOfFrance', u'code': u'78062'}","{u'kind': u'CommuneOfFrance', u'code': u'78084'}","{u'kind': u'CommuneOfFrance', u'code': u'78236'}","{u'kind': u'CommuneOfFrance', u'code': u'78262'}","{u'kind': u'CommuneOfFrance', u'code': u'78265'}","{u'kind': u'CommuneOfFrance', u'code': u'78278'}","{u'kind': u'CommuneOfFrance', u'code': u'78289'}","{u'kind': u'CommuneOfFrance', u'code': u'78364'}","{u'kind': u'CommuneOfFrance', u'code': u'78366'}","{u'kind': u'CommuneOfFrance', u'code': u'78389'}","{u'kind': u'CommuneOfFrance', u'code': u'78398'}","{u'kind': u'CommuneOfFrance', u'code': u'78404'}","{u'kind': u'CommuneOfFrance', u'code': u'78420'}","{u'kind': u'CommuneOfFrance', u'code': u'78442'}","{u'kind': u'CommuneOfFrance', u'code': u'78443'}","{u'kind': u'CommuneOfFrance', u'code': u'78513'}","{u'kind': u'CommuneOfFrance', u'code': u'78550'}","{u'kind': u'CommuneOfFrance', u'code': u'78588'}","{u'kind': u'CommuneOfFrance', u'code': u'78616'}","{u'kind': u'CommuneOfFrance', u'code': u'78623'}","{u'kind': u'CommuneOfFrance', u'code': u'78653'}","{u'kind': u'CommuneOfFrance', u'code': u'78681'}",,,"{u'kind': u'CommuneOfFrance', u'code': u'78683'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a001808","Tribunal d'Instance de Rouen","justice-organisme-public","ti","http://www.justice.gouv.fr/",,,76540,76037,"ROUEN CEDEX","+33 2 35 52 88 98","+33 2 35 52 88 88","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30","49.442034","1.092297",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'247600380'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/haute-normandie/seine-maritime/ti-76540-01.html","34 Rue aux Juifs",,"{u'kind': u'IntercommunalityOfFrance', u'code': u'247600638'}","{u'kind': u'ArrondissementOfFrance', u'code': u'76-3'}","{u'kind': u'CommuneOfFrance', u'code': u'76009'}","{u'kind': u'CommuneOfFrance', u'code': u'76015'}","{u'kind': u'CommuneOfFrance', u'code': u'76016'}","{u'kind': u'CommuneOfFrance', u'code': u'76040'}","{u'kind': u'CommuneOfFrance', u'code': u'76091'}","{u'kind': u'CommuneOfFrance', u'code': u'76134'}","{u'kind': u'CommuneOfFrance', u'code': u'76140'}","{u'kind': u'CommuneOfFrance', u'code': u'76172'}","{u'kind': u'CommuneOfFrance', u'code': u'76180'}","{u'kind': u'CommuneOfFrance', u'code': u'76190'}","{u'kind': u'CommuneOfFrance', u'code': u'76241'}","{u'kind': u'CommuneOfFrance', u'code': u'76272'}","{u'kind': u'CommuneOfFrance', u'code': u'76294'}","{u'kind': u'CommuneOfFrance', u'code': u'76353'}","{u'kind': u'CommuneOfFrance', u'code': u'76365'}","{u'kind': u'CommuneOfFrance', u'code': u'76564'}","{u'kind': u'CommuneOfFrance', u'code': u'76641'}","{u'kind': u'CommuneOfFrance', u'code': u'76642'}","{u'kind': u'CommuneOfFrance', u'code': u'76679'}","{u'kind': u'CommuneOfFrance', u'code': u'76683'}","{u'kind': u'CommuneOfFrance', u'code': u'76692'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a001809","Tribunal d'Instance de Fontainebleau","justice-organisme-public","ti","http://www.justice.gouv.fr/","159 Rue Grande","batiment B - 2ème étage",77186,77300,"FONTAINEBLEAU","+33 1 60 74 90 80","+33 1 64 22 85 31","Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 16h45","48.443691","2.609939",7,"{u'kind': u'IntercommunalityOfFrance', u'code': u'247700107'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/ile-de-france/seine-et-marne/ti-77186-01.html",,,"{u'kind': u'ArrondissementOfFrance', u'code': u'77-4'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a00180a","Tribunal d'Instance de Lagny-sur-Marne","justice-organisme-public","ti","http://www.justice.gouv.fr/","108 rue Saint-Denis","BP 109",77243,77405,"LAGNY SUR MARNE CEDEX","+33 1 64 12 48 35","+33 1 64 30 02 77","Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h30","48.878922","2.707755",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'247700339'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/ile-de-france/seine-et-marne/ti-77243-01.html",,,"{u'kind': u'IntercommunalityOfFrance', u'code': u'247700362'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'247700594'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'247700677'}","{u'kind': u'CommuneOfFrance', u'code': u'77005'}","{u'kind': u'CommuneOfFrance', u'code': u'77058'}","{u'kind': u'CommuneOfFrance', u'code': u'77094'}","{u'kind': u'CommuneOfFrance', u'code': u'77095'}","{u'kind': u'CommuneOfFrance', u'code': u'77118'}","{u'kind': u'CommuneOfFrance', u'code': u'77123'}","{u'kind': u'CommuneOfFrance', u'code': u'77181'}","{u'kind': u'CommuneOfFrance', u'code': u'77196'}","{u'kind': u'CommuneOfFrance', u'code': u'77214'}","{u'kind': u'CommuneOfFrance', u'code': u'77233'}","{u'kind': u'CommuneOfFrance', u'code': u'77234'}","{u'kind': u'CommuneOfFrance', u'code': u'77292'}","{u'kind': u'CommuneOfFrance', u'code': u'77294'}","{u'kind': u'CommuneOfFrance', u'code': u'77307'}","{u'kind': u'CommuneOfFrance', u'code': u'77332'}","{u'kind': u'CommuneOfFrance', u'code': u'77363'}","{u'kind': u'CommuneOfFrance', u'code': u'77364'}","{u'kind': u'CommuneOfFrance', u'code': u'77376'}","{u'kind': u'CommuneOfFrance', u'code': u'77427'}","{u'kind': u'CommuneOfFrance', u'code': u'77514'}","{u'kind': u'CommuneOfFrance', u'code': u'77515'}","{u'kind': u'CommuneOfFrance', u'code': u'77517'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a00180b","Tribunal d'Instance de Melun","justice-organisme-public","ti","http://www.justice.gouv.fr/","2 Avenue du Général Leclerc","B.P. 8620",77288,77008,"MELUN CEDEX","+33 1 64 79 83 00","+33 1 64 79 83 40","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30","48.527225","2.653534",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'247700099'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/ile-de-france/seine-et-marne/ti-77288-01.html",,,"{u'kind': u'IntercommunalityOfFrance', u'code': u'247700446'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'247700537'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'247700669'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'247700701'}","{u'kind': u'ArrondissementOfFrance', u'code': u'77-2'}","{u'kind': u'CommuneOfFrance', u'code': u'77072'}","{u'kind': u'CommuneOfFrance', u'code': u'77147'}","{u'kind': u'CommuneOfFrance', u'code': u'77190'}","{u'kind': u'CommuneOfFrance', u'code': u'77201'}","{u'kind': u'CommuneOfFrance', u'code': u'77239'}","{u'kind': u'CommuneOfFrance', u'code': u'77350'}","{u'kind': u'CommuneOfFrance', u'code': u'77357'}","{u'kind': u'CommuneOfFrance', u'code': u'77373'}","{u'kind': u'CommuneOfFrance', u'code': u'77374'}","{u'kind': u'CommuneOfFrance', u'code': u'77390'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a001804","Tribunal d'Instance de Mulhouse","justice-organisme-public","ti","http://www.justice.gouv.fr/","44 Avenue Robert Schuman","B.P. 3047",68224,68061,"MULHOUSE CEDEX 3","+33 3 89 35 42 42","+33 3 89 35 42 52","Du Lundi au Vendredi : de 8h à 12h et de 13h30 à 16h30","47.75666","7.348516",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'68-1'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/alsace/haut-rhin/ti-68224-01.html",,,"{u'kind': u'ArrondissementOfFrance', u'code': u'68-4'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a001805","Tribunal d'Instance de Villeurbanne","justice-organisme-public","ti","http://www.justice.gouv.fr/","3 rue du docteur Pierre Fleury","Papillon",69266,69623,"VILLEURBANNE CEDEX","+33 4 72 13 83 00","+33 4 78 53 31 97","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h","45.76381","4.883179",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'246900575'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/rhone-alpes/rhone/ti-69266-01.html",,,"{u'kind': u'IntercommunalityOfFrance', u'code': u'246900765'}","{u'kind': u'CommuneOfFrance', u'code': u'69029'}","{u'kind': u'CommuneOfFrance', u'code': u'69199'}","{u'kind': u'CommuneOfFrance', u'code': u'69256'}","{u'kind': u'CommuneOfFrance', u'code': u'69259'}","{u'kind': u'CommuneOfFrance', u'code': u'69266'}","{u'kind': u'CommuneOfFrance', u'code': u'69270'}","{u'kind': u'CommuneOfFrance', u'code': u'69271'}","{u'kind': u'CommuneOfFrance', u'code': u'69273'}","{u'kind': u'CommuneOfFrance', u'code': u'69275'}","{u'kind': u'CommuneOfFrance', u'code': u'69276'}","{u'kind': u'CommuneOfFrance', u'code': u'69279'}","{u'kind': u'CommuneOfFrance', u'code': u'69281'}","{u'kind': u'CommuneOfFrance', u'code': u'69282'}","{u'kind': u'CommuneOfFrance', u'code': u'69283'}","{u'kind': u'CommuneOfFrance', u'code': u'69289'}","{u'kind': u'CommuneOfFrance', u'code': u'69290'}","{u'kind': u'CommuneOfFrance', u'code': u'69296'}","{u'kind': u'CommuneOfFrance', u'code': u'69298'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a001806","Tribunal d'Instance de Mâcon","justice-organisme-public","ti","http://www.justice.gouv.fr/","Palais de Justice","8 Rue de la Préfecture",71270,71017,"MACON CEDEX","+33 3 85 39 92 40","+33 3 85 39 92 41","Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h","46.3076337","4.8326325",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'71-3'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/bourgogne/saone-et-loire/ti-71270-01.html",,"ti-macon@justice.fr","{u'kind': u'ArrondissementOfFrance', u'code': u'71-5'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a001807","Tribunal d'Instance du Mans","justice-organisme-public","ti","http://www.justice.gouv.fr/","Cité Judiciaire","1 Avenue Pierre Mendès-France",72181,72014,"LE MANS CEDEX 2","+33 2 43 83 77 77","+33 2 43 83 77 76","Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h30","48.0064699","0.1997661",6,"{u'kind': u'IntercommunalityOfFrance', u'code': u'247200447'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/sarthe/ti-72181-01.html",,,"{u'kind': u'ArrondissementOfFrance', u'code': u'72-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'72-3'}","{u'kind': u'CommuneOfFrance', u'code': u'72004'}","{u'kind': u'CommuneOfFrance', u'code': u'72017'}","{u'kind': u'CommuneOfFrance', u'code': u'72045'}","{u'kind': u'CommuneOfFrance', u'code': u'72070'}","{u'kind': u'CommuneOfFrance', u'code': u'72074'}","{u'kind': u'CommuneOfFrance', u'code': u'72075'}","{u'kind': u'CommuneOfFrance', u'code': u'72096'}","{u'kind': u'CommuneOfFrance', u'code': u'72107'}","{u'kind': u'CommuneOfFrance', u'code': u'72126'}","{u'kind': u'CommuneOfFrance', u'code': u'72127'}","{u'kind': u'CommuneOfFrance', u'code': u'72131'}","{u'kind': u'CommuneOfFrance', u'code': u'72133'}","{u'kind': u'CommuneOfFrance', u'code': u'72149'}","{u'kind': u'CommuneOfFrance', u'code': u'72166'}","{u'kind': u'CommuneOfFrance', u'code': u'72168'}","{u'kind': u'CommuneOfFrance', u'code': u'72169'}","{u'kind': u'CommuneOfFrance', u'code': u'72230'}","{u'kind': u'CommuneOfFrance', u'code': u'72253'}","{u'kind': u'CommuneOfFrance', u'code': u'72278'}","{u'kind': u'CommuneOfFrance', u'code': u'72339'}","{u'kind': u'CommuneOfFrance', u'code': u'72344'}","{u'kind': u'CommuneOfFrance', u'code': u'72346'}","{u'kind': u'CommuneOfFrance', u'code': u'72348'}","{u'kind': u'CommuneOfFrance', u'code': u'72367'}",,,"{u'kind': u'CommuneOfFrance', u'code': u'72381'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a001800","Tribunal d'Instance de Tarbes","justice-organisme-public","ti","http://www.justice.gouv.fr/","Square Maurice Trelut","B.P. 1326",65440,65013,"TARBES CEDEX 9","+33 5 62 51 77 55","+33 5 62 51 77 69","Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h","43.234037","0.069242",4,"{u'kind': u'ArrondissementOfFrance', u'code': u'65-1'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/hautes-pyrenees/ti-65440-01.html",,,"{u'kind': u'ArrondissementOfFrance', u'code': u'65-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'65-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a001801","Tribunal d'Instance de Perpignan","justice-organisme-public","ti","http://www.justice.gouv.fr/","5 Boulevard des Pyrénées","B.P. 932",66136,66020,"PERPIGNAN CEDEX","+33 4 68 51 97 06","+33 4 68 35 66 74","Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 17h","42.696562","2.88823",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'66-1'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/pyrenees-orientales/ti-66136-01.html",,,"{u'kind': u'ArrondissementOfFrance', u'code': u'66-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'66-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a001802","Tribunal d'Instance d'Illkirch-Graffenstaden","justice-organisme-public","ti","http://www.justice.gouv.fr/","144 A Route de Lyon","B.P. 20020",67218,67401,"ILLKIRCH CEDEX","+33 3 88 55 33 10","+33 3 88 67 48 85","Du Lundi au Vendredi : de 8h à 12h et de 14h à 17h","48.529776","7.711345",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'246700892'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/alsace/bas-rhin/ti-67218-01.html",,,"{u'kind': u'IntercommunalityOfFrance', u'code': u'246700983'}","{u'kind': u'CommuneOfFrance', u'code': u'67049'}","{u'kind': u'CommuneOfFrance', u'code': u'67055'}","{u'kind': u'CommuneOfFrance', u'code': u'67086'}","{u'kind': u'CommuneOfFrance', u'code': u'67108'}","{u'kind': u'CommuneOfFrance', u'code': u'67124'}","{u'kind': u'CommuneOfFrance', u'code': u'67131'}","{u'kind': u'CommuneOfFrance', u'code': u'67137'}","{u'kind': u'CommuneOfFrance', u'code': u'67146'}","{u'kind': u'CommuneOfFrance', u'code': u'67152'}","{u'kind': u'CommuneOfFrance', u'code': u'67154'}","{u'kind': u'CommuneOfFrance', u'code': u'67212'}","{u'kind': u'CommuneOfFrance', u'code': u'67218'}","{u'kind': u'CommuneOfFrance', u'code': u'67247'}","{u'kind': u'CommuneOfFrance', u'code': u'67267'}","{u'kind': u'CommuneOfFrance', u'code': u'67268'}","{u'kind': u'CommuneOfFrance', u'code': u'67338'}","{u'kind': u'CommuneOfFrance', u'code': u'67365'}","{u'kind': u'CommuneOfFrance', u'code': u'67378'}","{u'kind': u'CommuneOfFrance', u'code': u'67397'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a001803","Tribunal d'Instance de Molsheim","justice-organisme-public","ti","http://www.justice.gouv.fr/","3 rue Maréchal Kellermann","CS 69116",67300,67129,"MOLSHEIM CEDEX","+33 3 88 49 72 49","+33 3 88 47 83 17","Du Lundi au Jeudi : de 8h à 12h et de 14h à 17h
Le Vendredi : de 8h à 12h et de 14h à 16h","48.541042","7.494399",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'246701080'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/alsace/bas-rhin/ti-67300-01.html",,"ti-molsheim@justice.fr","{u'kind': u'ArrondissementOfFrance', u'code': u'67-3'}","{u'kind': u'CommuneOfFrance', u'code': u'67060'}","{u'kind': u'CommuneOfFrance', u'code': u'67164'}","{u'kind': u'CommuneOfFrance', u'code': u'67504'}","{u'kind': u'CommuneOfFrance', u'code': u'67557'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a00181c","Tribunal d'Instance de Boulogne-Billancourt","justice-organisme-public","ti","http://www.justice.gouv.fr/",,,92012,92100,"BOULOGNE BILLANCOURT","+33 1 46 03 08 17","+33 1 46 03 75 29","Du Lundi au Mercredi : de 9h à 17h
Le Jeudi : de 8h30 à 17h30
Le Vendredi : de 9h à 16h","48.835187","2.239324",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'249200031'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/ile-de-france/hauts-de-seine/ti-92012-01.html","35 Rue Paul Bert",,"{u'kind': u'IntercommunalityOfFrance', u'code': u'249200049'}","{u'kind': u'CommuneOfFrance', u'code': u'92022'}","{u'kind': u'CommuneOfFrance', u'code': u'92047'}","{u'kind': u'CommuneOfFrance', u'code': u'92077'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a00181d","Tribunal d'Instance de Colombes","justice-organisme-public","ti","http://www.justice.gouv.fr/",,,92025,92700,"COLOMBES","+33 1 47 85 20 38","+33 1 47 86 22 43","Du Lundi au Vendredi : de 9h15 à 12h15 et de 13h15 à 16h15","48.9226514","2.2486244",8,"{u'kind': u'CommuneOfFrance', u'code': u'92009'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/ile-de-france/hauts-de-seine/ti-92025-01.html","9 Rue Gabriel Péri",,"{u'kind': u'CommuneOfFrance', u'code': u'92025'}","{u'kind': u'CommuneOfFrance', u'code': u'92035'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a00181e","Tribunal d'Instance de Courbevoie","justice-organisme-public","ti","http://www.justice.gouv.fr/",,,92026,92400,"COURBEVOIE","+33 1 43 33 03 42","+33 1 43 33 70 01","Du Lundi au Vendredi : de 9h30 à 12h30 et de 13h30 à 16h30","48.9218118","2.283852",8,"{u'kind': u'CommuneOfFrance', u'code': u'92026'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/ile-de-france/hauts-de-seine/ti-92026-01.html","25 Rue du Président Kruger",,"{u'kind': u'CommuneOfFrance', u'code': u'92044'}","{u'kind': u'CommuneOfFrance', u'code': u'92051'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a00181f","Tribunal d'Instance de Puteaux","justice-organisme-public","ti","http://www.justice.gouv.fr/","131 Rue de la République","B.P. 177",92062,92801,"PUTEAUX CEDEX","+33 1 46 93 08 00","+33 1 47 73 08 26","Du Lundi au Vendredi : de 8h30 à 17h","48.884467","2.238018",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'200018059'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/ile-de-france/hauts-de-seine/ti-92062-01.html",,,"{u'kind': u'CommuneOfFrance', u'code': u'92050'}","{u'kind': u'CommuneOfFrance', u'code': u'92062'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a001818","Tribunal d'Instance de Juvisy-sur-Orge","justice-organisme-public","ti","http://www.justice.gouv.fr/","27 Rue Victor Hugo","BP 01",91326,91265,"JUVISY SUR ORGE CEDEX","+33 1 69 12 18 30","+33 1 69 21 11 55","Du Lundi au Vendredi : de 9h à 16h30","48.690908","2.377957",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'249100512'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/ile-de-france/essonne/ti-91326-01.html",,,"{u'kind': u'IntercommunalityOfFrance', u'code': u'249100520'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'249100579'}","{u'kind': u'CommuneOfFrance', u'code': u'91235'}","{u'kind': u'CommuneOfFrance', u'code': u'91326'}","{u'kind': u'CommuneOfFrance', u'code': u'91434'}","{u'kind': u'CommuneOfFrance', u'code': u'91631'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
